958,60,Hypoxis hirsuta,LX
959,61,Crocus vernus,L+
960,61,Iris germanica,L+
961,61,Iris pseudacorus,L+
962,61,Iris sibirica,L+
963,61,Iris versicolor,L3
964,61,Iris virginica var. shrevei,L4
965,61,Sisyrinchium montanum,L4
966,62,Carya cordiformis,L4
967,62,Carya ovata,L3
968,62,Juglans ailantifolia,L+
969,62,Juglans cinerea,L3
970,62,Juglans nigra,L5
971,62,Juglans regia,L+
972,62,Juglans x bixbyi,L+
973,63,Juncus acuminatus,L2
974,63,Juncus alpinoarticulatus,L3
975,63,Juncus articulatus,L5
976,63,Juncus balticus ssp. littoralis,L4
977,63,Juncus brachycephalus,L2
978,63,Juncus brevicaudatus,L2
979,63,Juncus bufonius,L5
980,63,Juncus canadensis,L2
981,63,Juncus compressus,L+
982,63,Juncus dudleyi,L5
983,63,Juncus effusus,L5
984,63,Juncus gerardii,L+
985,63,Juncus nodosus,L4
986,63,Juncus tenuis,L5
987,63,Juncus torreyi,L5
988,63,Luzula acuminata,L3
989,63,Luzula multiflora ssp. multiflora,L3
990,64,Triglochin maritima,L1
991,64,Triglochin palustris,LX
992,65,Clinopodium acinos,L+
993,65,Agastache foeniculum,L+
994,65,Agastache nepetoides,LX
995,65,Ajuga genevensis,L+
996,65,Ajuga reptans,L+
997,65,Clinopodium vulgare,L5
998,65,Collinsonia canadensis,L3
999,65,Dracocephalum parviflorum,L+
1000,65,Galeopsis speciosa,L+
1001,65,Galeopsis tetrahit,L+
1002,65,Glechoma hederacea,L+
1003,65,Hedeoma hispida,L2
1004,65,Hedeoma pulegioides,L2
1005,65,Hyssopus officinalis,L+
1006,65,Lamium amplexicaule,L+
1007,65,Lamiastrum galeobdolon,L+
1008,65,Lamium maculatum,L+
1009,65,Lamium purpureum,L+
1010,65,Leonurus cardiaca ssp. cardiaca,L+
1011,65,Lycopus americanus,L4
1012,65,Lycopus europaeus,L+
1013,65,Lycopus uniflorus,L5
1014,65,Lycopus americanus x europaeus,L+
1015,65,Melissa officinalis,L+
1016,65,Mentha aquatica,L+
1017,65,Mentha canadensis,L5
1018,65,Mentha spicata,L+
1019,65,Mentha x gentilis,L+
1020,65,Mentha x piperita,L+
1021,65,Mentha x verticillata,L+
1022,65,Mentha x villosa,L+
1023,65,Monarda didyma,L3
1024,65,Monarda fistulosa,L5
1025,65,Nepeta cataria,L+
1026,65,Origanum vulgare,L+
1027,65,Perilla frutescens,L+
1028,65,Physostegia virginiana ssp. virginiana,L3
1029,65,Prunella laciniata,L+
1030,65,Prunella vulgaris ssp. lanceolata,L5
1031,65,Prunella vulgaris,L+?
1032,65,Prunella vulgaris ssp. vulgaris,L+
1033,65,Pycnanthemum tenuifolium,L3
1034,65,Pycnanthemum verticillatum var. pilosum,LX
1035,65,Pycnanthemum virginianum,L3
1036,65,Salvia coerulea,L+
1037,65,Salvia pratensis,L+
1038,65,Salvia reflexa,L+
1039,65,Salvia sclarea,L+
1040,65,Satureja hortensis,L+
1041,65,Scutellaria galericulata,L5
1042,65,Scutellaria lateriflora,L5
1043,65,Scutellaria parvula,LX
1044,65,Stachys byzantina,L+
1045,65,Stachys hispida,L3
1046,65,Stachys palustris,L+
1047,65,Teucrium canadense ssp. canadense,L3
1048,65,Thymus praecox ssp. arcticus,L+
1049,66,Akebia quinata,L+
1050,67,Lindera benzoin,L2
1051,67,Sassafras albidum,L4
1052,68,Utricularia intermedia,L1
1053,68,Utricularia minor,L2
1054,68,Utricularia vulgaris,L3
1055,69,Clintonia borealis,L3
1056,69,Erythronium albidum,L3
1057,69,Erythronium americanum ssp. americanum,L5
1058,69,Fritillaria meleagris,L+
1059,69,Lilium lancifolium,L+
1060,69,Lilium michiganense,L4
1061,69,Lilium philadelphicum,LX
1062,69,Medeola virginiana,L3
1063,69,Tulipa sylvestris,L+
1064,69,Tulipa x hybrida,L+
1065,70,Floerkea proserpinacoides,L2
1066,71,Linum medium var. medium,LX
1067,71,Linum perenne,L+
1068,71,Linum usitatissimum,L+
1069,71,Linum virginianum,LX
1070,72,Lindernia dubia,L3
1071,73,Arceuthobium pusillum,L1
1072,74,Diphasiastrum digitatum,L2
1073,74,Diphasiastrum tristachyum,L1
1074,74,Huperzia lucidula,L2
1075,74,Lycopodium annotinum,L1
1076,74,Lycopodium clavatum,L1
1077,74,Dendrolycopodium dendroideum,L2
1078,74,Dendrolycopodium hickeyi,L1
1079,74,Dendrolycopodium obscurum,L1
1080,75,Decodon verticillatus,L2
1081,75,Lythrum salicaria,L+
1082,76,Abutilon theophrasti,L+
1083,76,Alcea rosea,L+
1084,76,Althaea hirsuta,L+
1085,76,Althaea officinalis,L+
1086,76,Hibiscus moscheutos,L+?
1087,76,Hibiscus syriacus,L+
1088,76,Hibiscus trionum,L+
1089,76,Malva alcea,L+
1090,76,Malva moschata,L+
1091,76,Malva neglecta,L+
1092,76,Malva pusilla,L+
1093,76,Malva sylvestris,L+
1094,76,Tilia americana,L5
1095,76,Tilia cordata,L+
1096,76,Tilia americana var. heterophylla,L+
1097,76,Tilia x flavescens,L+
1098,77,Marsilea quadrifolia,L+
1099,78,Trillium cernuum,L2
1100,78,Trillium cuneatum,L+
1101,78,Trillium erectum,L4
1102,78,Trillium grandiflorum,L4
1103,78,Trillium discolor,L+
1104,78,Trillium undulatum,L1
1105,78,Anticlea elegans,LX
1106,79,Menispermum canadense,L3
1107,80,Menyanthes trifoliata,L2
1108,80,Nymphoides peltata,L+
1109,81,Mollugo verticillata,L+
1110,82,Claytonia caroliniana,L3
1111,82,Claytonia virginica,L3
1112,83,Maclura pomifera,L+
1113,83,Morus alba,L+
1114,83,Morus rubra,L1
1115,83,Morus alba x rubra,L+
1116,84,Comptonia peregrina,L1
1117,84,Myrica gale,L2
1118,84,Morella pensylvanica,L+
1119,85,Mirabilis nyctaginea,L+
1120,86,Nuphar variegata,L3
1121,86,Nymphaea odorata ssp. odorata,L3
1122,86,Nymphaea odorata,L3
1123,86,Nymphaea odorata ssp. tuberosa,L3
1124,87,Forsythia suspensa,L+
1125,87,Forsythia viridissima,L+
1126,87,Fraxinus americana,L5
1127,87,Fraxinus excelsior,L+
1128,87,Fraxinus nigra,L4
1129,87,Fraxinus pennsylvanica,L5
1130,87,Fraxinus quadrangulata,L+
1131,87,Ligustrum vulgare,L+
1132,87,Syringa reticulata,L+
1133,87,Syringa villosa,L+
1134,87,Syringa vulgaris,L+
1135,87,Syringa x prestoniae,L+
1136,88,Circaea alpina,L3
1137,88,Circaea canadensis ssp. canadensis,L5
1138,88,Chamerion angustifolium ssp. angustifolium,L3
1139,88,Epilobium ciliatum ssp. ciliatum,L5
1140,88,Epilobium coloratum,L5
1141,88,Epilobium hirsutum,L+
1142,88,Epilobium leptophyllum,L3
1143,88,Epilobium parviflorum,L+
1144,88,Epilobium strictum,L3
1145,88,Oenothera gaura,LX
1146,88,Ludwigia palustris,L3
1147,88,Oenothera biennis,L5
1148,88,Oenothera fruticosa ssp. tetragona,L+
1149,88,Oenothera oakesiana,L3
1150,88,Oenothera parviflora,L4
1151,88,Oenothera perennis,L2
1152,88,Oenothera pilosella ssp. pilosella,L2
1153,88,Oenothera villosa ssp. villosa,L2
1154,89,Matteuccia struthiopteris var. pensylvanica,L5
1155,89,Onoclea sensibilis,L5
1156,90,Sceptridium dissectum,L2
1157,90,Botrychium lanceolatum ssp. angustisegmentum,LX
1158,90,Botrychium matricariifolium,L1
1159,90,Sceptridium multifidum,L1
1160,90,Sceptridium oneidense,LX
1161,90,Botrychium simplex,LX
1162,90,Botrypus virginianus,L2
1163,90,Ophioglossum pusillum,L1
1164,91,Aplectrum hyemale,LX
1165,91,Arethusa bulbosa,LX
1166,91,Calypso bulbosa,LX
1167,91,Calopogon tuberosus,L1
1168,91,Dactylorhiza viridis,LX
1169,91,Corallorhiza maculata,L1
1170,91,Corallorhiza striata,LX
1171,91,Corallorhiza trifida,L1
1172,91,Cypripedium acaule,L1
1173,91,Cypripedium arietinum,LX
1174,91,Cypripedium parviflorum var. makasin,L3
1175,91,Cypripedium parviflorum var. pubescens,L3
1176,91,Cypripedium reginae,L2
1177,91,Epipactis helleborine,L+
1178,91,Galearis spectabilis,L1
1179,91,Goodyera pubescens,L1
1180,91,Goodyera repens,LX
1181,91,Liparis loeselii,L3
1182,91,Neottia cordata,L1
1183,91,Malaxis monophyllos var. brachypoda,L1
1184,91,Platanthera aquilonis,L2
1185,91,Platanthera blephariglottis var. blephariglottis,LX
1186,91,Platanthera clavellata,LX
1187,91,Platanthera flava var. herbiola,LX
1188,91,Platanthera hookeri,LX
1189,91,Platanthera huronensis,LU
1190,91,Platanthera hyperborea,LU
1191,91,Platanthera lacera,L1
1192,91,Platanthera obtusata,LX
1193,91,Platanthera psycodes,LX
1194,91,Pogonia ophioglossoides,L1
1195,91,Spiranthes casei,L1
1196,91,Spiranthes cernua,L3
1197,91,Spiranthes incurva,L2
1198,91,Spiranthes lacera var. gracilis,LX
1199,91,Spiranthes lacera var. lacera,L1
1200,91,Spiranthes lucida,L2
1201,91,Spiranthes magnicamporum,L2
1202,91,Spiranthes romanzoffiana,L1
1203,92,Agalinis purpurea var. parviflora,L1
1204,92,Agalinis purpurea,LX
1205,92,Agalinis tenuifolia,L3
1206,92,Aureolaria flava,LX
1207,92,Aureolaria pedicularia,LX
1208,92,Castilleja coccinea,LX
1209,92,Conopholis americana,L1
1210,92,Epifagus virginiana,L4
1211,92,Euphrasia stricta,L+
1212,92,Melampyrum lineare,L1
1213,92,Orobanche uniflora,L2
1214,92,Pedicularis canadensis,L1
1215,92,Pedicularis lanceolata,LX
1216,93,Osmundastrum cinnamomeum,L3
1217,93,Osmunda claytoniana,L2
1218,93,Osmunda regalis var. spectabilis,L3
1219,94,Oxalis montana,L3
1220,94,Oxalis dillenii,L5
1221,94,Oxalis stricta,L5
1222,95,Paeonia officinalis,L+
1223,95,Paeonia suffruticosa,L+
1224,96,Adlumia fungosa,LX
1225,96,Chelidonium majus,L+
1226,96,Corydalis aurea ssp. aurea,L3
1227,96,Corydalis intermedia,L+
1228,96,Capnoides sempervirens,LX
1229,96,Dicentra canadensis,L3
1230,96,Dicentra cucullaria,L3
1231,96,Lamprocapnos spectabilis,L+
1232,96,Fumaria officinalis,L+
1233,96,Papaver dubium,L+
1234,96,Papaver orientale,L+
1235,96,Papaver rhoeas,L+
1236,96,Papaver somniferum,L+
1237,96,Sanguinaria canadensis,L5
1238,96,Stylophorum diphyllum,L+
1239,97,Erythranthe geyeri,LX
1240,97,Erythranthe moschata,L2
1241,97,Mimulus ringens,L4
1242,97,Phryma leptostachya,L5
1243,98,Abies balsamea,L3
1244,98,Larix decidua,L+
1245,98,Larix laricina,L3
1246,98,Larix x pendula,L+
1247,98,Picea abies,L+
1248,98,Picea glauca,L3
1249,98,Picea mariana,L2
1250,98,Picea pungens,L+
1251,98,Pinus banksiana,L+
1252,98,Pinus nigra,L+
1253,98,Pinus resinosa,L2
1254,98,Pinus strobus,L4
1255,98,Pinus sylvestris,L+
1256,98,Pseudotsuga menziesii var. glauca,L+
1257,98,Tsuga canadensis,L4
1258,99,Antirrhinum majus,L+
1259,99,Misopates orontium,L+
1260,99,Callitriche palustris,L3
1261,99,Chaenorhinum minus ssp. minus,L+
1262,99,Chelone glabra,L3
1263,99,Chelone obliqua,L+
1264,99,Cymbalaria muralis,L+
1265,99,Digitalis lanata,L+
1266,99,Gratiola neglecta,L2
1267,99,Hippuris vulgaris,LX
1268,99,Kickxia elatine,L+
1269,99,Nuttallanthus canadensis,L2
1270,99,Linaria dalmatica ssp. dalmatica,L+
1271,99,Linaria vulgaris,L+
1272,99,Penstemon digitalis,L3
1273,99,Penstemon hirsutus,L3
1274,99,Plantago arenaria,L+
1275,99,Plantago lanceolata,L+
1276,99,Plantago major,L+
1277,99,Plantago media,L+
1278,99,Plantago rugelii,L5
1279,99,Veronica americana,L4
1280,99,Veronica anagallis-aquatica,L4
1281,99,Veronica arvensis,L+
1282,99,Veronica austriaca,L+
1283,99,Veronica chamaedrys,L+
1284,99,Veronica filiformis,L+
1285,99,Veronica longifolia,L+
1286,99,Veronica officinalis,L+
1287,99,Veronica peregrina ssp. peregrina,L+?
1288,99,Veronica persica,L+
1289,99,Veronica scutellata,L3
1290,99,Veronica serpyllifolia ssp. serpyllifolia,L+
1291,99,Veronica verna,L+
1292,99,Veronicastrum virginicum,L+
1293,100,Platanus occidentalis,L2
1294,100,Platanus x hispanica,L+
1295,101,Agropyron cristatum,L+
1296,101,Agrostis gigantea,L+
1297,101,Agrostis perennans,L3
1298,101,Agrostis scabra,L3
1299,101,Agrostis stolonifera,L+?
1300,101,Alopecurus aequalis,L3
1301,101,Alopecurus geniculatus,L+?
1302,101,Alopecurus pratensis,L+
1303,101,Ammophila breviligulata,L2
1304,101,Andropogon gerardii,L3
1305,101,Anthoxanthum odoratum,L+
1306,101,Apera spica-venti,L+
1307,101,Arrhenatherum elatius,L+
1308,101,Avena fatua,L+
1309,101,Avena sativa,L+
1310,101,Beckmannia syzigachne,L3
1311,101,Bouteloua curtipendula,L+
1312,101,Brachyelytrum aristosum,L3
1313,101,Brachyelytrum erectum,L3
1314,101,Briza media,L+
1315,101,Bromus briziformis,L+
1316,101,Bromus ciliatus,L3
1317,101,Bromus commutatus,L+
1318,101,Bromus danthoniae,L+
1319,101,Bromus hordeaceus ssp. hordeaceus,L+
1320,101,Bromus inermis,L+
1321,101,Bromus japonicus,L+
1322,101,Bromus kalmii,LX
1323,101,Bromus latiglumis,L4
1324,101,Bromus porteri,L+
1325,101,Bromus pubescens,L2
1326,101,Bromus racemosus,L+
1327,101,Bromus secalinus,L+
1328,101,Bromus sterilis,L+
1329,101,Bromus tectorum,L+
1330,101,Calamagrostis canadensis,L4
1331,101,Calamagrostis epigeios,L+
1332,101,Calamagrostis stricta ssp. inexpansa,L2
1333,101,Cenchrus longispinus,L+
1334,101,Cinna arundinacea,L3
1335,101,Cinna latifolia,L4
1336,101,Cynosurus cristatus,L+
1337,101,Cynodon dactylon,L+
1338,101,Dactylis glomerata,L+
1339,101,Danthonia spicata,L4
1340,101,Deschampsia cespitosa ssp. parviflora,L+
1341,101,Avenella flexuosa,L2
1342,101,Digitaria ischaemum,L+
1343,101,Digitaria sanguinalis,L+
1344,101,Echinochloa crus-galli,L+
1345,101,Echinochloa muricata var. microstachya,L5
1346,101,Eleusine indica,L+
1347,101,Elymus canadensis,L4
1348,101,Elymus hystrix,L4
1349,101,Elymus repens,L+
1350,101,Elymus riparius,L4
1351,101,Elymus trachycaulus,L2
1352,101,Elymus villosus,L2
1353,101,Elymus virginicus var. virginicus,L5
1354,101,Elymus wiegandii,L3
1355,101,Eragrostis cilianensis,L+
1356,101,Eragrostis frankii,L+?
1357,101,Eragrostis hypnoides,L3
1358,101,Eragrostis minor,L+
1359,101,Eragrostis pectinacea var. pectinacea,L+?
1360,101,Eragrostis spectabilis,L+?
1361,101,Lolium arundinaceum,L+
1362,101,Festuca filiformis,L+
1363,101,Lolium pratense,L+
1364,101,Festuca rubra ssp. rubra,L+
1365,101,Festuca subverticillata,L4
1366,101,Festuca trachyphylla,L+
1367,101,Glyceria borealis,L3
1368,101,Glyceria canadensis,L2
1369,101,Glyceria grandis,L5
1370,101,Glyceria maxima,L+
1371,101,Glyceria septentrionalis,L3
1372,101,Glyceria striata,L5
1373,101,Anthoxanthum nitens ssp. nitens,L1
1374,101,Holcus lanatus,L+
1375,101,Hordeum jubatum ssp. jubatum,L+
1376,101,Hordeum vulgare,L+
1377,101,Leersia oryzoides,L5
1378,101,Leersia virginica,L4
1379,101,Lolium perenne,L+
1380,101,Milium effusum,L3
1381,101,Miscanthus sacchariflorus,L+
1382,101,Miscanthus sinensis,L+
1383,101,Muhlenbergia asperifolia,L+
1384,101,Muhlenbergia frondosa,L4
1385,101,Muhlenbergia glomerata,L3
1386,101,Muhlenbergia mexicana var. filiformis,L5
1387,101,Muhlenbergia mexicana var. mexicana,L5
1388,101,Muhlenbergia schreberi,L3
1389,101,Oryzopsis asperifolia,L4
1390,101,Piptatheropsis pungens,LX
1391,101,Patis racemosa,L3
1392,101,Dichanthelium acuminatum ssp. acuminatum,L4
1393,101,Dichanthelium acuminatum ssp. lindheimeri,L2
1394,101,Panicum capillare,L5
1395,101,Dichanthelium acuminatum ssp. implicatum,L3
1396,101,Panicum dichotomiflorum,L+
1397,101,Panicum flexile,L3
1398,101,Panicum philadelphicum ssp. gattingeri,L2
1399,101,Dichanthelium latifolium,L2
1400,101,Dichanthelium linearifolium,L2
1401,101,Panicum miliaceum,L+
1402,101,Dichanthelium oligosanthes ssp. oligosanthes,L2
1403,101,Dichanthelium perlongum,L2
1404,101,Dichanthelium ovale ssp. villosissimum,LX
1405,101,Panicum virgatum,L3
1406,101,Dichanthelium xanthophysum,L2
1407,101,Phalaris arundinacea,L+?
1408,101,Phalaris canariensis,L+
1409,101,Phleum pratense,L+
1410,101,Phragmites australis ssp. americanus,LX
1411,101,Phragmites australis ssp. australis,L+
1412,101,Poa alsodes,L3
1413,101,Poa annua,L+
1414,101,Poa bulbosa,L+
1415,101,Poa chaixii,L+
1416,101,Poa compressa,L+
1417,101,Poa saltuensis ssp. languida,L3
1418,101,Poa nemoralis,L+
1419,101,Poa palustris,L5
1420,101,Poa pratensis ssp. pratensis,L+
1421,101,Poa saltuensis ssp. saltuensis,L3
1422,101,Poa trivialis,L+
1423,101,Polypogon monspeliensis,L+
1424,101,Puccinellia distans,L+
1425,101,Schizachne purpurascens,L4
1426,101,Schizachyrium scoparium,L2
1427,101,Secale cereale,L+
1428,101,Setaria faberi,L+
1429,101,Setaria pumila ssp. pumila,L+
1430,101,Setaria italica,L+
1431,101,Setaria verticillata,L+
1432,101,Setaria viridis,L+
1433,101,Sorghastrum nutans,L2
1434,101,Spartina pectinata,L3
1435,101,Sphenopholis intermedia,L3
1436,101,Sporobolus compositus var. compositus,L2
1437,101,Sporobolus cryptandrus,L3
1438,101,Sporobolus neglectus,L+?
1439,101,Sporobolus vaginiflorus,L+?
1440,101,Torreyochloa pallida var. fernaldii,L2
1441,101,Triticum aestivum,L+
1442,101,Zea mays,L+
1443,101,Zizania aquatica var. aquatica,LX
1444,101,Zizania palustris var. palustris,L2
1445,102,Phlox divaricata,L3
1446,102,Phlox paniculata,L+
1447,102,Phlox subulata,L+
1448,103,Polygaloides paucifolia,L2
1449,103,Polygala polygama,L1
1450,103,Polygala sanguinea,LU
1451,103,Polygala senega,L1
1452,103,Polygala verticillata,L1
1453,104,Fagopyrum esculentum,L+
1454,104,Polygonum achoreum,L+
1455,104,Persicaria amphibia var. emersa,L3
1456,104,Persicaria amphibia,L4
1457,104,Persicaria amphibia var. stipulacea,L4
1458,104,Polygonum aviculare ssp. depressum,L+
1459,104,Fallopia baldschuanica,L+
1460,104,Polygonum aviculare ssp. aviculare,L+
1461,104,Fallopia cilinodis,L3
1462,104,Fallopia convolvulus,L+
1463,104,Reynoutria japonica var. japonica,L+
1464,104,Polygonum douglasii,L2
1465,104,Persicaria hydropiper,L+?
1466,104,Persicaria hydropiperoides,L4
1467,104,Persicaria lapathifolia,L5
1468,104,Persicaria orientalis,L+
1469,104,Persicaria pensylvanica,L4
1470,104,Persicaria maculosa,L+
1471,104,Persicaria punctata,L3
1472,104,Persicaria sagittata,L2
1473,104,Fallopia scandens,L3
1474,104,Persicaria virginiana,L3
1475,104,Reynoutria x bohemica,L+
1476,104,Rheum rhabarbarum,L+
1477,104,Rumex thyrsiflorus,L+
1478,104,Rumex acetosella,L+
1479,104,Rumex altissimus,L+?
1480,104,Rumex crispus,L+
1481,104,Rumex dentatus,L+
1482,104,Rumex longifolius,L+
1483,104,Rumex maritimus,L+
1484,104,Rumex obtusifolius,L+
1485,104,Rumex britannica,L4
1486,104,Rumex patientia,L+
1487,104,Rumex triangulivalvis,L+
1488,104,Rumex verticillatus,L3
1489,105,Polypodium virginianum,L2
1490,106,Eichhornia crassipes,L+
1491,106,Heteranthera dubia,L2
1492,106,Pontederia cordata,L2
1493,107,Portulaca grandiflora,L+
1494,107,Portulaca oleracea,L+
1495,108,Potamogeton amplifolius,L2
1496,108,Potamogeton pusillus ssp. tenuissimus,L2
1497,108,Potamogeton crispus,L+
1498,108,Potamogeton epihydrus,L2
1499,108,Stuckenia filiformis ssp. filiformis,LX
1500,108,Potamogeton foliosus,L4
1501,108,Potamogeton gramineus,L3
1502,108,Potamogeton illinoensis,L2
1503,108,Potamogeton natans,L3
1504,108,Potamogeton nodosus,L2
1505,108,Potamogeton oakesianus,L2
1506,108,Stuckenia pectinata,L4
1507,108,Potamogeton perfoliatus,L2
1508,108,Potamogeton praelongus,L2
1509,108,Potamogeton pusillus ssp. pusillus,L1
1510,108,Potamogeton richardsonii,L3
1511,108,Potamogeton spirillus,LX
1512,108,Potamogeton strictifolius,LU
1513,108,Potamogeton crispus x pusillus,L+
1514,108,Potamogeton zosteriformis,L3
1515,108,Zannichellia palustris,L1
1516,109,Lysimachia arvensis,L+
1517,109,Androsace septentrionalis,L3
1518,109,Lysimachia ciliata,L5
1519,109,Lysimachia clethroides,L+
1520,109,Lysimachia nummularia,L+
1521,109,Lysimachia punctata,L+
1522,109,Lysimachia quadrifolia,L3
1523,109,Lysimachia terrestris,L3
1524,109,Lysimachia thyrsiflora,L4
1525,109,Lysimachia vulgaris,L+
1526,109,Lysimachia x producta,LH
1527,109,Primula bulleyana,L+
1528,109,Primula veris,L+
1529,109,Primula vulgaris ssp. rubra,L+
1530,109,Samolus parviflorus,LU
1531,109,Trientalis borealis,L3
1532,110,Adiantum pedatum,L3
1533,111,Actaea pachypoda,L4
1534,111,Actaea rubra f. neglecta,L5
1535,111,Actaea rubra ssp. rubra,L5
1536,111,Actaea x ludovici,L4
1537,111,Anemone acutiloba,L3
1538,111,Anemone americana,L2
1539,111,Anemone canadensis,L5
1540,111,Anemone cylindrica,L3
1541,111,Anemone multifida,L2
1542,111,Anemone quinquefolia var. quinquefolia,L3
1543,111,Anemone virginiana,L5
1544,111,Aquilegia canadensis,L4
1545,111,Aquilegia vulgaris,L+
1546,111,Caltha palustris,L4
1547,111,Actaea racemosa,LX
1548,111,Clematis occidentalis var. occidentalis,LX
1549,111,Clematis virginiana,L5
1550,111,Consolida ajacis,L+
1551,111,Coptis trifolia,L2
1552,111,Helleborus orientalis,L+
1553,111,Myosurus minimus,L2
1554,111,Ranunculus abortivus,L5
1555,111,Ranunculus acris,L+
1556,111,Ranunculus aquatilis var. diffusus,L2
1557,111,Ranunculus fascicularis,LX
1558,111,Ficaria verna,L+
1559,111,Ranunculus flabellaris,L2
1560,111,Ranunculus hispidus var. caricetorum,L4
1561,111,Ranunculus hispidus var. hispidus,LX
1562,111,Ranunculus inundatus,L+
1563,111,Ranunculus lingua,L+
1564,111,Ranunculus pensylvanicus,L4
1565,111,Ranunculus recurvatus var. recurvatus,L5
1566,111,Ranunculus repens,L+
1567,111,Ranunculus rhomboideus,LX
1568,111,Ranunculus sceleratus,L5
1569,111,Thalictrum delavayi,L+
1570,111,Thalictrum dioicum,L5
1571,111,Thalictrum pubescens,L5
1572,111,Thalictrum thalictroides,LX
1573,111,Trollius europaeus,L+
1574,112,Ceanothus americanus,L1
1575,112,Ceanothus herbaceus,LX
1576,112,Rhamnus alnifolia,L3
1577,112,Rhamnus cathartica,L+
1578,112,Frangula alnus,L+
1579,113,Agrimonia gryposepala,L5
1580,113,Agrimonia pubescens,L3
1581,113,Alchemilla mollis,L+
1582,113,Amelanchier amabilis,L3
1583,113,Amelanchier arborea,L4
1584,113,Amelanchier laevis,L4
1585,113,Amelanchier sanguinea,L4
1586,113,Amelanchier spicata,L2
1587,113,Amelanchier x grandiflora,L4
1588,113,Amelanchier interior,L4
1589,113,Aronia melanocarpa,L2
1590,113,Chaenomeles japonica,L+
1591,113,Cotoneaster acutifolius,L+
1592,113,Cotoneaster dammeri,L+
1593,113,Crataegus fluviatilis,L2
1594,113,Crataegus brainerdii,L2
1595,113,Crataegus calpodendron,LX
1596,113,Crataegus chrysocarpa var. phoenicea,L3
1597,113,Crataegus chrysocarpa var. chrysocarpa,L3
1598,113,Crataegus chrysocarpa,L4
1599,113,Crataegus populnea,LX
1600,113,Crataegus coccinioides,L2
1601,113,Crataegus coccinea var. fulleriana,L3
1602,113,Crataegus crus-galli,L2
1603,113,Crataegus dodgei,L2
1604,113,Crataegus flabellata,L3
1605,113,Crataegus holmesiana,L4
1606,113,Crataegus intricata,LX
1607,113,Crataegus macracantha,L5
1608,113,Crataegus macrosperma,L3
1609,113,Crataegus mollis,L+?
1610,113,Crataegus monogyna,L+
1611,113,Crataegus coccinea var. coccinea,L5
1612,113,Crataegus coccinea var. pringlei,L4
1613,113,Crataegus pruinosa,L3
1614,113,Crataegus punctata,L5
1615,113,Crataegus schuettei,L3
1616,113,Crataegus submollis,L4
1617,113,Crataegus succulenta,L3
1618,113,Crataegus x ninae-celottiae,L+
1619,113,Rubus repens,L3
1620,113,Potentilla indica var. indica,L+
1621,113,Filipendula rubra,L+
1622,113,Filipendula ulmaria,L+
1623,113,Filipendula vulgaris,L+
1624,113,Fragaria vesca ssp. americana,L5
1625,113,Fragaria virginiana ssp. glauca,L5
1626,113,Fragaria virginiana,L5
1627,113,Fragaria virginiana ssp. virginiana,L5
1628,113,Fragaria x ananassa,L+
1629,113,Geum aleppicum,L5
1630,113,Geum canadense,L5
1631,113,Geum laciniatum,L4
1632,113,Geum rivale,L3
1633,113,Geum triflorum,L+
1634,113,Geum urbanum,L+
1635,113,Kerria japonica,L+
1636,113,Malus baccata,L+
1637,113,Malus coronaria,L3
1638,113,Malus prunifolia,L+
1639,113,Malus pumila,L+
1640,113,Malus x robusta,L+
1641,113,Physocarpus opulifolius,L3
1642,113,Gillenia trifoliata,LX
1643,113,Potentilla anserina ssp. anserina,L5
1644,113,Potentilla argentea,L+
1645,113,Drymocallis arguta,L3
1646,113,Potentilla inclinata,L+
1647,113,Potentilla norvegica,L+?
1648,113,Comarum palustre,L3
1649,113,Potentilla supina ssp. paradoxa,L3
1650,113,Potentilla pensylvanica,L+
1651,113,Potentilla recta,L+
1652,113,Potentilla simplex,L3
1653,113,Potentilla verna,L+
1654,113,Prunus americana,LU
1655,113,Prunus avium,L+
1656,113,Prunus cerasus,L+
1657,113,Prunus domestica,L+
1658,113,Prunus glandulosa,L+
1659,113,Prunus mahaleb,L+
1660,113,Prunus nigra,L3
1661,113,Prunus pensylvanica,L4
1662,113,Prunus persica,L+
1663,113,Prunus pumila var. pumila,L+?
1664,113,Prunus pumila var. susquehanae,LX
1665,113,Prunus serotina,L5
1666,113,Prunus spinosa,L+
1667,113,Prunus tenella,L+
1668,113,Prunus tomentosa,L+
1669,113,Prunus virginiana var. virginiana,L5
1670,113,Pyrus communis,L+
1671,113,Malus toringo,L+
1672,113,Rhodotypos scandens,L+
1673,113,Rosa blanda,L4
1674,113,Rosa canina,L+
1675,113,Rosa carolina,L2
1676,113,Rosa gallica,L+
1677,113,Rosa glauca,L+
1678,113,Rosa davurica,L+
1679,113,Rosa rubiginosa var. nemoralis,L+
1680,113,Rosa multiflora,L+
1681,113,Rosa palustris,L2
1682,113,Rosa spinosissima,L+
1683,113,Rosa rubiginosa var. rubiginosa,L+
1684,113,Rosa rugosa,L+
1685,113,Rosa setigera,L+
1686,113,Rosa virginiana,L+?
1687,113,Rubus allegheniensis,L5
1688,113,Rubus canadensis,LU
1689,113,Rubus flagellaris,L3
1690,113,Rubus hispidus,L2
1691,113,Rubus idaeus ssp. idaeus,L+
1692,113,Rubus idaeus ssp. strigosus,L5
1693,113,Rubus occidentalis,L5
1694,113,Rubus odoratus,L5
1695,113,Rubus pensilvanicus,L3
1696,113,Rubus phoenicolasius,L+
